# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Fri Dec 30 17:06:47 EST 2016, 8, 0.000, 15, 113.652, 8.533, 107.64, 119.664, 103.87, 106.80, 112.58, 127.25, 131.03, 387546, 32.946, 387523, 387569, 387520, 387520, 387536, 387600, 387600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21450000, 0, 21450000, 21450000, 21450000, 21450000, 21450000, 21450000, 21450000, 52030586, 0, 52030586, 52030586, 52030586, 52030586, 52030586, 52030586, 52030586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00465, 0, 1.00465, 1.00465, 1.00465, 1.00465, 1.00465, 1.00465, 1.00465, 147256, 0, 147256, 147256, 147256, 147256, 147256, 147256, 147256, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:09:29 EST 2016, 0, 0.250, 15, 90.522, 9.22986, 84.0191, 97.0249, 81.08, 83.62, 87.265, 105.27, 107.38, 342832, 1045.52, 342095, 343569, 342464, 342464, 342480, 342528, 345968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74850000, 0, 74850000, 74850000, 74850000, 74850000, 74850000, 74850000, 74850000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 150000, 0, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:10:46 EST 2016, 1, 0.250, 15, 50.334, 5.20485, 46.6669, 54.0011, 44.02, 45.86, 50.21, 58.25, 60.51, 319126, 1053.92, 318383, 319869, 318768, 318768, 318776, 318800, 322288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2979841, 0, 2979841, 2979841, 2979841, 2979841, 2979841, 2979841, 2979841, 26479566, 0, 26479566, 26479566, 26479566, 26479566, 26479566, 26479566, 26479566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00217, 2.10734e-08, 1.00217, 1.00217, 1.00217, 1.00217, 1.00217, 1.00217, 1.00217, 59036.9, -nan, nan, nan, 59036.9, 59036.9, 59036.9, 59036.9, 59036.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:13:13 EST 2016, 2, 0.250, 15, 73.599, 4.59118, 70.3643, 76.8337, 68.71, 70.96, 72.535, 80.16, 84.03, 344474, 33.7141, 344450, 344498, 344448, 344448, 344464, 344512, 344544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5794837, 0, 5794837, 5794837, 5794837, 5794837, 5794837, 5794837, 5794837, 41529475, -nan, nan, nan, 41529475, 41529475, 41529475, 41529475, 41529475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 94838.3, -nan, nan, nan, 94838.3, 94838.3, 94838.3, 94838.3, 94838.3, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:16:06 EST 2016, 4, 0.250, 15, 113.194, 9.50057, 106.5, 119.888, 103.84, 105.48, 111.93, 125.38, 131.53, 355022, 1067.25, 354270, 355774, 354656, 354656, 354672, 354688, 358224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11250000, 0, 11250000, 11250000, 11250000, 11250000, 11250000, 11250000, 11250000, 53476474, 0, 53476474, 53476474, 53476474, 53476474, 53476474, 53476474, 53476474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00712, -nan, nan, nan, 1.00712, 1.00712, 1.00712, 1.00712, 1.00712, 129712, 0, 129712, 129712, 129712, 129712, 129712, 129712, 129712, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:18:48 EST 2016, 8, 0.250, 15, 104.316, 3.37185, 101.94, 106.692, 98.27, 103.98, 104.565, 107.36, 110.87, 364411, 1973.39, 363021, 365801, 363408, 363408, 363440, 368112, 368592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20699999, 0, 20699999, 20699999, 20699999, 20699999, 20699999, 20699999, 20699999, 52780710, 0, 52780710, 52780710, 52780710, 52780710, 52780710, 52780710, 52780710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00222, 1.49012e-08, 1.00222, 1.00222, 1.00222, 1.00222, 1.00222, 1.00222, 1.00222, 147256, 0, 147256, 147256, 147256, 147256, 147256, 147256, 147256, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:21:00 EST 2016, 0, 0.500, 15, 96.66, 10.4688, 89.2841, 104.036, 79.40, 89.60, 99.695, 106.60, 116.76, 340478, 1238.48, 339605, 341351, 340032, 340032, 340072, 340160, 344192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74850000, 0, 74850000, 74850000, 74850000, 74850000, 74850000, 74850000, 74850000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 150000, 0, 150000, 150000, 150000, 150000, 150000, 150000, 150000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:22:57 EST 2016, 1, 0.500, 15, 45.242, 2.44785, 43.5174, 46.9666, 42.23, 43.16, 45.51, 47.30, 50.71, 322630, 39.3223, 322602, 322658, 322592, 322592, 322632, 322672, 322704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2992603, 0, 2992603, 2992603, 2992603, 2992603, 2992603, 2992603, 2992603, 26467367, 0, 26467367, 26467367, 26467367, 26467367, 26467367, 26467367, 26467367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00434, 2.58096e-08, 1.00434, 1.00434, 1.00434, 1.00434, 1.00434, 1.00434, 1.00434, 59038, 0, 59038, 59038, 59038, 59038, 59038, 59038, 59038, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:24:44 EST 2016, 2, 0.500, 15, 80.151, 6.4081, 75.6361, 84.6659, 73.85, 76.56, 77.95, 91.30, 93.90, 342824, 8, 342818, 342830, 342816, 342816, 342832, 342832, 342832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5849983, 0, 5849983, 5849983, 5849983, 5849983, 5849983, 5849983, 5849983, 41474132, 0, 41474132, 41474132, 41474132, 41474132, 41474132, 41474132, 41474132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00827, 2.10734e-08, 1.00827, 1.00827, 1.00827, 1.00827, 1.00827, 1.00827, 1.00827, 94837.9, 0, 94837.9, 94837.9, 94837.9, 94837.9, 94837.9, 94837.9, 94837.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:27:06 EST 2016, 4, 0.500, 15, 100.526, 7.53944, 95.214, 105.838, 87.42, 94.15, 103.085, 109.90, 113.63, 353686, 7.83837, 353680, 353692, 353680, 353680, 353688, 353696, 353696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11249954, 0, 11249954, 11249954, 11249954, 11249954, 11249954, 11249954, 11249954, 53476453, -nan, nan, nan, 53476453, 53476453, 53476453, 53476453, 53476453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00285, -nan, nan, nan, 1.00285, 1.00285, 1.00285, 1.00285, 1.00285, 129712, 0, 129712, 129712, 129712, 129712, 129712, 129712, 129712, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:29:23 EST 2016, 8, 0.500, 15, 113.136, 11.7071, 104.888, 121.384, 91.69, 102.99, 119.77, 124.73, 127.87, 361222, 7.83837, 361216, 361228, 361216, 361216, 361224, 361232, 361232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21149999, 0, 21149999, 21149999, 21149999, 21149999, 21149999, 21149999, 21149999, 52330804, 0, 52330804, 52330804, 52330804, 52330804, 52330804, 52330804, 52330804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00228, -nan, nan, nan, 1.00228, 1.00228, 1.00228, 1.00228, 1.00228, 147256, 0, 147256, 147256, 147256, 147256, 147256, 147256, 147256, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:32:45 EST 2016, 0, 0.000, 20, 131.575, 10.3892, 124.255, 138.895, 119.08, 120.69, 135.83, 142.43, 148.36, 418024, 64.8938, 417978, 418070, 417984, 417984, 418008, 418048, 418208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99800000, 0, 99800000, 99800000, 99800000, 99800000, 99800000, 99800000, 99800000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 200000, 0, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:34:37 EST 2016, 1, 0.000, 20, 67.338, 2.84097, 65.3364, 69.3396, 64.12, 64.91, 67.11, 70.16, 74.29, 375448, 8, 375442, 375454, 375440, 375440, 375456, 375456, 375456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3878647, 0, 3878647, 3878647, 3878647, 3878647, 3878647, 3878647, 3878647, 35402335, -nan, nan, nan, 35402335, 35402335, 35402335, 35402335, 35402335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 78719.4, -nan, nan, nan, 78719.4, 78719.4, 78719.4, 78719.4, 78719.4, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:37:24 EST 2016, 2, 0.000, 20, 108.305, 7.37812, 103.107, 113.503, 96.57, 103.88, 109.905, 116.92, 119.19, 411952, 1117.8, 411164, 412740, 411296, 411296, 411336, 413312, 414704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7600000, 0, 7600000, 7600000, 7600000, 7600000, 7600000, 7600000, 7600000, 55494369, -nan, nan, nan, 55494369, 55494369, 55494369, 55494369, 55494369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.01294, -nan, nan, nan, 1.01294, 1.01294, 1.01294, 1.01294, 1.01294, 126442, 0, 126442, 126442, 126442, 126442, 126442, 126442, 126442, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:41:32 EST 2016, 4, 0.000, 20, 149.816, 15.3772, 138.982, 160.65, 131.69, 136.80, 148.77, 167.28, 182.07, 445360, 45.2548, 445328, 445392, 445312, 445344, 445352, 445408, 445472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15199996, 0, 15199996, 15199996, 15199996, 15199996, 15199996, 15199996, 15199996, 71098690, -nan, nan, nan, 71098690, 71098690, 71098690, 71098690, 71098690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0043, -nan, nan, nan, 1.0043, 1.0043, 1.0043, 1.0043, 1.0043, 172943, 0, 172943, 172943, 172943, 172943, 172943, 172943, 172943, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:45:09 EST 2016, 8, 0.000, 20, 144.108, 6.44157, 139.57, 148.646, 128.84, 141.36, 148.465, 150.16, 151.18, 450850, 309.131, 450632, 451068, 450736, 450736, 450752, 450784, 451776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28000000, 0, 28000000, 28000000, 28000000, 28000000, 28000000, 28000000, 28000000, 69974437, 0, 69974437, 69974437, 69974437, 69974437, 69974437, 69974437, 69974437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00452, 2.10734e-08, 1.00452, 1.00452, 1.00452, 1.00452, 1.00452, 1.00452, 1.00452, 196342, 0, 196342, 196342, 196342, 196342, 196342, 196342, 196342, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:48:21 EST 2016, 0, 0.250, 20, 139.323, 10.8888, 131.651, 146.995, 123.38, 128.59, 140.275, 150.78, 158.86, 400315, 1218.04, 399457, 401173, 399856, 399888, 399920, 399984, 403968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99800000, 0, 99800000, 99800000, 99800000, 99800000, 99800000, 99800000, 99800000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 200000, 0, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:49:48 EST 2016, 1, 0.250, 20, 63.927, 2.8628, 61.91, 65.944, 56.99, 61.76, 65.6, 66.26, 66.30, 376451, 6.4, 376446, 376456, 376448, 376448, 376448, 376464, 376464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3990144, 0, 3990144, 3990144, 3990144, 3990144, 3990144, 3990144, 3990144, 35291079, -nan, nan, nan, 35291079, 35291079, 35291079, 35291079, 35291079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00434, 2.58096e-08, 1.00434, 1.00434, 1.00434, 1.00434, 1.00434, 1.00434, 1.00434, 78719.9, -nan, nan, nan, 78719.9, 78719.9, 78719.9, 78719.9, 78719.9, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:53:06 EST 2016, 2, 0.250, 20, 119.823, 13.507, 110.307, 129.339, 106.04, 107.73, 121.98, 138.88, 139.05, 396291, 18.659, 396278, 396304, 396272, 396272, 396288, 396304, 396336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7789961, 0, 7789961, 7789961, 7789961, 7789961, 7789961, 7789961, 7789961, 55304308, 0, 55304308, 55304308, 55304308, 55304308, 55304308, 55304308, 55304308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00118, -nan, nan, nan, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 126441, 0, 126441, 126441, 126441, 126441, 126441, 126441, 126441, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:56:33 EST 2016, 4, 0.250, 20, 143.009, 10.2483, 135.789, 150.229, 125.71, 137.12, 144.65, 154.85, 162.24, 425642, 1584.47, 424526, 426758, 424720, 424752, 424824, 427600, 429632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14596388, 0, 14596388, 14596388, 14596388, 14596388, 14596388, 14596388, 14596388, 71702395, 0, 71702395, 71702395, 71702395, 71702395, 71702395, 71702395, 71702395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00141, -nan, nan, nan, 1.00141, 1.00141, 1.00141, 1.00141, 1.00141, 172943, 0, 172943, 172943, 172943, 172943, 172943, 172943, 172943, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 17:59:45 EST 2016, 8, 0.250, 20, 153.436, 12.1493, 144.876, 161.996, 136.29, 143.66, 157.56, 170.93, 172.35, 431584, 0, 431584, 431584, 431584, 431584, 431584, 431584, 431584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26999998, 0, 26999998, 26999998, 26999998, 26999998, 26999998, 26999998, 26999998, 70974501, 0, 70974501, 70974501, 70974501, 70974501, 70974501, 70974501, 70974501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00216, 1.49012e-08, 1.00216, 1.00216, 1.00216, 1.00216, 1.00216, 1.00216, 1.00216, 196342, 0, 196342, 196342, 196342, 196342, 196342, 196342, 196342, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 18:02:22 EST 2016, 0, 0.500, 20, 125.544, 8.78197, 119.357, 131.731, 106.59, 121.38, 126.305, 132.61, 141.89, 396805, 31.2308, 396783, 396827, 396784, 396784, 396800, 396800, 396896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99800000, 0, 99800000, 99800000, 99800000, 99800000, 99800000, 99800000, 99800000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 200000, 0, 200000, 200000, 200000, 200000, 200000, 200000, 200000, 1, 0, 1, 1, 1, 1, 1, 1, 1
